Transaction_ID,Date,Region,Department,Product_Category,Revenue,Expenses,Profit,Budget_Target,Quarter,Year
TXN18881,2024-06-16,Central,Sales,Beverages,116408,72735.4,43672.6,125358.75,Q2,2024
TXN18882,2025-06-30,West,Finance,Packaged Foods,210390,153866.96,56523.04,228952.33,Q2,2025
TXN18883,2025-04-18,West,Supply Chain,Beverages,303363,200433.92,102929.08,353256.23,Q2,2025
TXN18884,2024-09-11,Central,Sales,Dairy,172329,125560.81,46768.19,198876.24,Q3,2024
TXN18885,2024-05-13,East,Operations,Home Care,57877,41972.28,15904.72,63423.62,Q2,2024
TXN18886,2024-03-30,North,Sales,Personal Care,265607,137603.53,128003.47,280737.0,Q1,2024
TXN18887,2025-06-27,Central,Finance,Beverages,161851,114805.91,47045.09,172178.21,Q2,2025
TXN18888,2025-11-11,Central,Marketing,Snacks,331659,192976.17,138682.83,369701.66,Q4,2025
TXN18889,2025-02-09,South,Marketing,Personal Care,198954,104407.32,94546.68,227425.96,Q1,2025
TXN18890,2024-01-03,East,Finance,Dairy,110916,79612.12,31303.88,126314.4,Q1,2024
TXN18891,2025-08-11,South,Sales,Personal Care,77832,46463.58,31368.42,92474.34,Q3,2025
TXN18892,2024-07-15,West,Finance,Personal Care,180794,110203.94,70590.06,198835.74,Q3,2024
TXN18893,2025-08-17,North,Marketing,Home Care,229160,158700.3,70459.7,257202.35,Q3,2025
TXN18894,2025-10-19,North,Sales,Home Care,408340,287646.41,120693.59,434170.83,Q4,2025
TXN18895,2025-12-04,South,Supply Chain,Packaged Foods,380540,298440.35,82099.65,434639.67,Q4,2025
TXN18896,2024-08-13,East,Finance,Packaged Foods,206944,148054.01,58889.99,236270.0,Q3,2024
TXN18897,2025-05-05,North,Operations,Home Care,182495,116816.3,65678.7,209432.19,Q2,2025
TXN18898,2024-08-15,East,Operations,Packaged Foods,162506,128611.68,33894.32,189449.4,Q3,2024
TXN18899,2025-06-11,Central,Sales,Personal Care,53984,33144.75,20839.25,64029.66,Q2,2025
TXN18900,2024-03-12,West,Sales,Snacks,150819,94593.85,56225.15,171718.36,Q1,2024
TXN18901,2025-05-20,East,Finance,Packaged Foods,218325,156147.5,62177.5,254969.91,Q2,2025
TXN18902,2025-11-04,West,Operations,Packaged Foods,288928,191810.07,97117.93,309308.84,Q4,2025
TXN18903,2025-12-05,West,Supply Chain,Home Care,171071,106444.79,64626.21,201627.84,Q4,2025
TXN18904,2025-12-15,Central,Marketing,Snacks,175852,109842.97,66009.03,195596.27,Q4,2025
TXN18905,2024-05-29,West,Operations,Packaged Foods,288960,221879.81,67080.19,324629.73,Q2,2024
TXN18906,2025-07-30,West,Marketing,Personal Care,245305,127072.8,118232.2,279343.29,Q3,2025
TXN18907,2025-12-05,West,Supply Chain,Dairy,611233,435064.17,176168.83,665457.45,Q4,2025
TXN18908,2024-03-10,West,Sales,Packaged Foods,78060,62172.76,15887.24,88066.24,Q1,2024
TXN18909,2024-08-24,Central,Operations,Dairy,51770,43005.0,8765.0,55786.51,Q3,2024
TXN18910,2025-06-19,Central,Operations,Personal Care,198628,126550.27,72077.73,226375.22,Q2,2025
TXN18911,2024-12-03,East,Operations,Snacks,189906,126933.33,62972.67,212630.63,Q4,2024
TXN18912,2025-06-06,East,Sales,Home Care,103339,76907.89,26431.11,119478.49,Q2,2025
TXN18913,2025-09-14,North,Supply Chain,Packaged Foods,310091,216853.83,93237.17,332687.04,Q3,2025
TXN18914,2024-04-15,West,Supply Chain,Packaged Foods,276099,213552.99,62546.01,318900.3,Q2,2024
TXN18915,2024-01-22,South,Finance,Snacks,73646,42501.98,31144.02,82975.64,Q1,2024
TXN18916,2024-02-28,West,Marketing,Home Care,221517,157016.63,64500.37,257966.88,Q1,2024
TXN18917,2025-12-09,West,Operations,Personal Care,436105,242717.68,193387.32,509881.89,Q4,2025
TXN18918,2024-07-06,West,Operations,Home Care,273946,175850.82,98095.18,305503.44,Q3,2024
TXN18919,2025-01-17,West,Supply Chain,Packaged Foods,148114,106919.25,41194.75,176809.33,Q1,2025
TXN18920,2025-04-23,South,Supply Chain,Snacks,225078,139256.55,85821.45,244386.05,Q2,2025
TXN18921,2025-05-22,East,Operations,Dairy,215965,179059.59,36905.41,230901.26,Q2,2025
TXN18922,2025-02-20,South,Sales,Home Care,204688,147028.95,57659.05,233038.82,Q1,2025
TXN18923,2025-05-26,North,Operations,Beverages,186972,114148.77,72823.23,223228.46,Q2,2025
TXN18924,2024-01-22,North,Supply Chain,Beverages,179303,133256.26,46046.74,205761.27,Q1,2024
TXN18925,2025-02-22,Central,Sales,Personal Care,140758,87657.5,53100.5,163461.21,Q1,2025
TXN18926,2025-10-15,South,Finance,Beverages,142505,99215.29,43289.71,167135.11,Q4,2025
TXN18927,2025-06-06,East,Finance,Personal Care,87618,45487.49,42130.51,94148.4,Q2,2025
TXN18928,2024-11-29,West,Sales,Personal Care,322516,162442.37,160073.63,384303.01,Q4,2024
TXN18929,2025-03-12,South,Supply Chain,Personal Care,56515,28716.81,27798.19,65450.39,Q1,2025
TXN18930,2024-08-22,East,Operations,Snacks,164103,96595.35,67507.65,193966.13,Q3,2024
TXN18931,2024-10-29,South,Supply Chain,Snacks,134351,88481.35,45869.65,150178.26,Q4,2024
TXN18932,2024-10-20,Central,Finance,Home Care,105329,75757.23,29571.77,124960.48,Q4,2024
TXN18933,2024-11-20,West,Marketing,Snacks,208506,119430.33,89075.67,247043.0,Q4,2024
TXN18934,2025-04-19,Central,Sales,Beverages,94270,59438.68,34831.32,108081.0,Q2,2025
TXN18935,2025-05-16,Central,Operations,Personal Care,208714,129656.43,79057.57,233444.03,Q2,2025
TXN18936,2024-12-29,Central,Sales,Dairy,254509,208820.73,45688.27,270893.9,Q4,2024
TXN18937,2025-08-30,South,Marketing,Beverages,208692,156283.44,52408.56,229158.4,Q3,2025
TXN18938,2024-07-29,Central,Supply Chain,Personal Care,123557,73197.75,50359.25,134251.0,Q3,2024
TXN18939,2024-05-26,South,Marketing,Personal Care,87814,45417.24,42396.76,94127.06,Q2,2024
TXN18940,2024-08-23,Central,Marketing,Snacks,241790,145485.2,96304.8,276234.24,Q3,2024
TXN18941,2025-01-02,South,Finance,Snacks,205820,125584.07,80235.93,239706.27,Q1,2025
TXN18942,2025-12-28,Central,Operations,Personal Care,337559,184385.4,153173.6,365207.36,Q4,2025
TXN18943,2024-12-23,South,Finance,Packaged Foods,444582,325881.18,118700.82,529108.5,Q4,2024
TXN18944,2025-08-13,West,Supply Chain,Snacks,175677,98273.3,77403.7,193601.63,Q3,2025
TXN18945,2025-07-03,East,Marketing,Personal Care,191703,111582.7,80120.3,223419.1,Q3,2025
TXN18946,2024-07-12,West,Sales,Packaged Foods,110280,78691.78,31588.22,130327.54,Q3,2024
TXN18947,2025-12-18,South,Finance,Dairy,211627,157867.07,53759.93,224920.91,Q4,2025
TXN18948,2025-05-22,Central,Finance,Personal Care,128476,70830.91,57645.09,136954.71,Q2,2025
TXN18949,2025-11-03,Central,Marketing,Snacks,104854,67235.75,37618.25,123916.07,Q4,2025
TXN18950,2024-10-09,South,Supply Chain,Personal Care,92841,53814.5,39026.5,108087.83,Q4,2024
TXN18951,2025-09-21,East,Operations,Dairy,120088,97910.49,22177.51,131605.8,Q3,2025
TXN18952,2025-10-28,North,Marketing,Packaged Foods,340497,228891.61,111605.39,368599.79,Q4,2025
TXN18953,2025-03-21,South,Operations,Beverages,64358,43203.23,21154.77,70111.47,Q1,2025
TXN18954,2024-06-12,West,Supply Chain,Home Care,168283,112606.51,55676.49,190053.94,Q2,2024
TXN18955,2025-09-11,South,Supply Chain,Dairy,110255,90193.78,20061.22,127579.34,Q3,2025
TXN18956,2024-02-27,North,Sales,Home Care,189826,125627.92,64198.08,221427.77,Q1,2024
TXN18957,2024-03-26,North,Marketing,Personal Care,129142,73702.09,55439.91,145613.14,Q1,2024
TXN18958,2025-12-23,East,Sales,Packaged Foods,260695,170181.42,90513.58,309128.88,Q4,2025
TXN18959,2024-12-21,West,Supply Chain,Home Care,325664,214007.58,111656.42,360450.1,Q4,2024
TXN18960,2025-02-05,North,Marketing,Home Care,175442,109787.47,65654.53,190081.15,Q1,2025
TXN18961,2024-12-16,East,Operations,Packaged Foods,271618,177140.89,94477.11,321060.63,Q4,2024
TXN18962,2024-02-07,West,Supply Chain,Snacks,169007,113026.94,55980.06,185844.15,Q1,2024
TXN18963,2024-08-18,Central,Finance,Snacks,134717,75009.45,59707.55,144331.58,Q3,2024
TXN18964,2025-07-28,West,Operations,Home Care,299488,184640.61,114847.39,348464.69,Q3,2025
TXN18965,2025-06-20,Central,Finance,Packaged Foods,195217,129244.56,65972.44,223691.57,Q2,2025
TXN18966,2024-10-19,West,Finance,Dairy,217236,165918.44,51317.56,259677.83,Q4,2024
TXN18967,2025-08-10,West,Marketing,Personal Care,116653,75744.45,40908.55,125646.55,Q3,2025
TXN18968,2025-06-05,East,Finance,Home Care,176320,117675.33,58644.67,189085.15,Q2,2025
TXN18969,2024-12-20,East,Supply Chain,Home Care,282017,176211.05,105805.95,316747.19,Q4,2024
TXN18970,2024-10-14,East,Finance,Packaged Foods,92520,65482.88,27037.12,100714.99,Q4,2024
TXN18971,2024-03-09,North,Marketing,Beverages,169108,117520.31,51587.69,181590.56,Q1,2024
TXN18972,2025-04-18,North,Marketing,Snacks,155514,93911.97,61602.03,173766.33,Q2,2025
TXN18973,2025-03-21,Central,Operations,Home Care,127631,83332.77,44298.23,146091.35,Q1,2025
TXN18974,2024-07-24,Central,Finance,Dairy,72550,59537.36,13012.64,76298.66,Q3,2024
TXN18975,2025-12-10,North,Supply Chain,Home Care,515492,310702.83,204789.17,548881.79,Q4,2025
TXN18976,2025-07-14,South,Sales,Home Care,61213,44741.71,16471.29,69420.2,Q3,2025
TXN18977,2024-06-12,South,Finance,Home Care,174434,111872.08,62561.92,193124.63,Q2,2024
TXN18978,2024-03-21,West,Finance,Personal Care,164987,95614.07,69372.93,188019.35,Q1,2024
TXN18979,2024-01-09,Central,Finance,Beverages,175732,128164.57,47567.43,195133.71,Q1,2024
TXN18980,2025-12-28,North,Sales,Home Care,251119,156441.46,94677.54,264748.5,Q4,2025
TXN18981,2025-08-29,North,Marketing,Snacks,97930,62507.34,35422.66,104495.23,Q3,2025
TXN18982,2025-11-17,North,Marketing,Packaged Foods,168213,111923.95,56289.05,197028.15,Q4,2025
TXN18983,2024-04-07,West,Marketing,Packaged Foods,152157,103414.48,48742.52,174774.16,Q2,2024
TXN18984,2024-09-19,North,Operations,Home Care,274150,200690.41,73459.59,314392.8,Q3,2024
TXN18985,2025-11-12,East,Marketing,Dairy,337043,255356.36,81686.64,383030.28,Q4,2025
TXN18986,2024-03-18,Central,Operations,Personal Care,173276,87253.94,86022.06,201440.94,Q1,2024
TXN18987,2025-06-11,Central,Sales,Beverages,72268,46980.9,25287.1,82165.95,Q2,2025
TXN18988,2025-03-04,Central,Supply Chain,Beverages,136291,91544.84,44746.16,154369.41,Q1,2025
TXN18989,2024-05-02,Central,Finance,Packaged Foods,198276,130778.86,67497.14,226340.55,Q2,2024
TXN18990,2024-01-18,North,Finance,Snacks,160027,91621.88,68405.12,178967.51,Q1,2024
TXN18991,2025-06-28,North,Marketing,Beverages,158129,117458.01,40670.99,185580.47,Q2,2025
TXN18992,2024-03-10,North,Sales,Packaged Foods,101146,67796.61,33349.39,117879.79,Q1,2024
TXN18993,2024-12-30,North,Supply Chain,Home Care,356250,234581.4,121668.6,397865.43,Q4,2024
TXN18994,2025-11-20,South,Supply Chain,Personal Care,434510,276312.03,158197.97,520192.64,Q4,2025
TXN18995,2025-05-26,North,Marketing,Dairy,66317,50729.76,15587.24,75436.43,Q2,2025
TXN18996,2024-09-11,Central,Supply Chain,Snacks,237330,146307.3,91022.7,266581.64,Q3,2024
TXN18997,2025-04-29,West,Operations,Personal Care,161538,88601.73,72936.27,188315.24,Q2,2025
TXN18998,2024-01-13,North,Operations,Packaged Foods,123565,83715.62,39849.38,138918.85,Q1,2024
TXN18999,2025-07-23,Central,Sales,Dairy,125592,96017.51,29574.49,148724.42,Q3,2025
TXN19000,2024-02-07,Central,Operations,Dairy,99063,71117.58,27945.42,115873.81,Q1,2024
TXN19001,2024-02-12,South,Finance,Packaged Foods,91571,69691.8,21879.2,100845.25,Q1,2024
TXN19002,2025-10-24,East,Operations,Beverages,325494,219069.06,106424.94,381584.91,Q4,2025
TXN19003,2024-11-12,North,Supply Chain,Dairy,198712,153767.69,44944.31,209913.62,Q4,2024
TXN19004,2024-07-26,North,Operations,Packaged Foods,245316,192341.33,52974.67,279640.22,Q3,2024
TXN19005,2025-05-31,South,Sales,Beverages,111328,67120.51,44207.49,125969.42,Q2,2025
TXN19006,2025-02-24,West,Finance,Packaged Foods,94909,67719.93,27189.07,109015.28,Q1,2025
TXN19007,2025-03-24,Central,Operations,Home Care,154779,103252.44,51526.56,178472.17,Q1,2025
TXN19008,2025-06-11,East,Operations,Beverages,134655,84239.88,50415.12,149286.93,Q2,2025
TXN19009,2025-04-05,South,Operations,Beverages,194492,127612.56,66879.44,227051.36,Q2,2025
TXN19010,2025-06-10,North,Sales,Snacks,160490,89107.32,71382.68,176326.24,Q2,2025
TXN19011,2024-02-25,East,Operations,Dairy,177402,132431.24,44970.76,212114.28,Q1,2024
TXN19012,2025-06-01,East,Marketing,Personal Care,192818,107024.61,85793.39,219779.67,Q2,2025
TXN19013,2025-05-06,Central,Marketing,Snacks,116462,81397.89,35064.11,134851.63,Q2,2025
TXN19014,2024-01-24,North,Finance,Beverages,86950,55179.55,31770.45,104188.42,Q1,2024
TXN19015,2024-04-22,North,Sales,Home Care,181262,123692.31,57569.69,195268.26,Q2,2024
TXN19016,2024-04-17,East,Marketing,Packaged Foods,133673,87436.75,46236.25,151023.81,Q2,2024
TXN19017,2025-09-25,South,Supply Chain,Dairy,70902,57603.48,13298.52,84167.07,Q3,2025
TXN19018,2024-01-14,Central,Sales,Snacks,179121,103868.02,75252.98,198599.07,Q1,2024
TXN19019,2024-08-14,East,Marketing,Packaged Foods,268993,187808.32,81184.68,296235.93,Q3,2024
TXN19020,2024-09-26,South,Marketing,Snacks,277362,194072.03,83289.97,302212.42,Q3,2024
TXN19021,2025-11-25,North,Sales,Beverages,205793,139522.26,66270.74,231384.65,Q4,2025
TXN19022,2024-02-09,South,Marketing,Personal Care,204433,128254.64,76178.36,220641.81,Q1,2024
TXN19023,2025-01-26,West,Operations,Personal Care,267383,161027.61,106355.39,312272.75,Q1,2025
TXN19024,2024-11-18,South,Finance,Beverages,349143,234494.12,114648.88,377105.68,Q4,2024
TXN19025,2024-11-06,East,Sales,Personal Care,283081,171475.36,111605.64,314903.29,Q4,2024
TXN19026,2024-08-13,South,Finance,Snacks,264892,150591.19,114300.81,281873.51,Q3,2024
TXN19027,2024-03-21,West,Sales,Dairy,297983,208887.95,89095.05,320914.27,Q1,2024
TXN19028,2025-05-17,East,Supply Chain,Packaged Foods,129093,95973.57,33119.43,154126.13,Q2,2025
TXN19029,2025-05-17,Central,Marketing,Dairy,212650,157202.32,55447.68,242236.09,Q2,2025
TXN19030,2025-03-19,South,Operations,Beverages,162756,98149.48,64606.52,170897.56,Q1,2025
TXN19031,2024-04-16,North,Finance,Snacks,198490,132008.74,66481.26,216389.01,Q2,2024
TXN19032,2024-05-08,East,Supply Chain,Beverages,87331,54582.5,32748.5,94711.03,Q2,2024
TXN19033,2025-03-28,East,Marketing,Beverages,71783,51455.59,20327.41,77505.53,Q1,2025
TXN19034,2025-10-04,South,Marketing,Beverages,140628,86138.18,54489.82,156889.85,Q4,2025
TXN19035,2024-07-15,South,Operations,Packaged Foods,222944,172349.86,50594.14,251716.35,Q3,2024
TXN19036,2024-08-18,East,Operations,Beverages,61874,45966.66,15907.34,66860.13,Q3,2024
TXN19037,2024-11-13,North,Marketing,Packaged Foods,107754,85266.42,22487.58,113383.25,Q4,2024
TXN19038,2024-03-24,Central,Supply Chain,Packaged Foods,174164,135986.17,38177.83,203954.78,Q1,2024
TXN19039,2024-04-24,South,Marketing,Beverages,193308,132400.37,60907.63,215802.79,Q2,2024
TXN19040,2025-11-11,East,Supply Chain,Beverages,104208,65667.12,38540.88,111016.52,Q4,2025
TXN19041,2025-03-16,South,Operations,Personal Care,135781,71686.54,64094.46,159845.35,Q1,2025
TXN19042,2024-03-29,Central,Marketing,Packaged Foods,109481,83364.85,26116.15,117497.85,Q1,2024
TXN19043,2024-10-18,West,Finance,Dairy,189457,160987.33,28469.67,198931.46,Q4,2024
TXN19044,2025-02-20,East,Operations,Dairy,108345,78977.74,29367.26,117658.38,Q1,2025
TXN19045,2024-12-13,Central,Operations,Home Care,98021,71268.65,26752.35,106982.98,Q4,2024
TXN19046,2025-09-17,East,Finance,Packaged Foods,73929,52949.52,20979.48,83443.18,Q3,2025
TXN19047,2024-09-07,West,Sales,Snacks,226723,135597.94,91125.06,242913.21,Q3,2024
TXN19048,2024-11-03,West,Sales,Dairy,423679,358916.87,64762.13,492504.71,Q4,2024
TXN19049,2025-01-28,South,Supply Chain,Personal Care,182789,102661.38,80127.62,216788.4,Q1,2025
TXN19050,2024-04-23,East,Supply Chain,Home Care,200739,128904.31,71834.69,231229.94,Q2,2024
TXN19051,2024-02-14,West,Sales,Home Care,97911,72163.84,25747.16,117231.07,Q1,2024
TXN19052,2024-08-03,East,Supply Chain,Beverages,115680,72131.19,43548.81,121507.53,Q3,2024
TXN19053,2025-10-30,West,Supply Chain,Snacks,458221,292962.37,165258.63,491083.59,Q4,2025
TXN19054,2025-11-01,West,Operations,Snacks,136045,75245.18,60799.82,150506.88,Q4,2025
TXN19055,2025-09-03,South,Sales,Packaged Foods,294346,223225.92,71120.08,348647.33,Q3,2025
TXN19056,2025-08-15,West,Supply Chain,Packaged Foods,92994,68480.62,24513.38,101712.36,Q3,2025
TXN19057,2024-12-23,North,Sales,Packaged Foods,252254,164861.77,87392.23,288407.78,Q4,2024
TXN19058,2025-05-22,Central,Operations,Beverages,102420,72355.66,30064.34,113294.83,Q2,2025
TXN19059,2025-09-10,Central,Operations,Beverages,78112,50137.29,27974.71,82197.65,Q3,2025
TXN19060,2024-08-30,Central,Operations,Dairy,128394,98931.57,29462.43,153858.62,Q3,2024
TXN19061,2024-02-10,South,Supply Chain,Snacks,45114,25961.0,19153.0,49064.04,Q1,2024
TXN19062,2024-02-02,North,Supply Chain,Dairy,72592,56118.57,16473.43,83574.09,Q1,2024
TXN19063,2024-05-28,South,Marketing,Home Care,279380,206360.99,73019.01,330671.37,Q2,2024
TXN19064,2025-11-25,East,Supply Chain,Packaged Foods,142072,107863.08,34208.92,165712.99,Q4,2025
TXN19065,2024-11-06,North,Supply Chain,Beverages,96451,68627.17,27823.83,111742.81,Q4,2024
TXN19066,2024-04-19,East,Operations,Snacks,209194,141293.67,67900.33,231030.84,Q2,2024
TXN19067,2024-09-22,Central,Finance,Beverages,240411,165374.54,75036.46,287036.18,Q3,2024
TXN19068,2025-07-26,South,Marketing,Home Care,204399,124089.92,80309.08,218869.41,Q3,2025
TXN19069,2024-08-15,South,Supply Chain,Packaged Foods,163338,120407.86,42930.14,176285.21,Q3,2024
TXN19070,2025-05-02,South,Finance,Beverages,250260,186554.81,63705.19,294795.54,Q2,2025
TXN19071,2025-11-27,West,Marketing,Home Care,116104,85343.94,30760.06,126901.06,Q4,2025
TXN19072,2024-01-04,Central,Operations,Home Care,55688,37552.54,18135.46,62285.32,Q1,2024
TXN19073,2024-01-05,West,Marketing,Dairy,81618,61310.58,20307.42,87026.4,Q1,2024
TXN19074,2025-01-03,West,Finance,Personal Care,58156,36099.84,22056.16,62699.98,Q1,2025
TXN19075,2025-04-17,Central,Supply Chain,Dairy,135912,99618.98,36293.02,162017.13,Q2,2025
TXN19076,2024-08-01,South,Finance,Snacks,118312,73637.84,44674.16,137008.59,Q3,2024
TXN19077,2025-01-03,North,Marketing,Beverages,225610,147819.18,77790.82,240384.12,Q1,2025
TXN19078,2025-01-02,South,Operations,Home Care,121648,77775.56,43872.44,133540.71,Q1,2025
TXN19079,2024-08-20,North,Finance,Snacks,225242,135495.7,89746.3,242707.34,Q3,2024
TXN19080,2024-08-11,Central,Sales,Home Care,78270,54652.71,23617.29,93422.88,Q3,2024
TXN19081,2025-10-24,West,Supply Chain,Packaged Foods,245645,187254.35,58390.65,282675.11,Q4,2025
TXN19082,2024-01-17,East,Finance,Snacks,95570,63322.4,32247.6,110324.82,Q1,2024
TXN19083,2025-12-05,East,Finance,Dairy,359134,268622.45,90511.55,408677.23,Q4,2025
TXN19084,2025-06-19,East,Sales,Snacks,88003,57900.98,30102.02,97817.78,Q2,2025
TXN19085,2025-12-04,South,Finance,Beverages,278263,197332.86,80930.14,329770.63,Q4,2025
TXN19086,2024-01-17,West,Marketing,Personal Care,86094,52083.08,34010.92,91691.25,Q1,2024
TXN19087,2025-08-16,East,Marketing,Personal Care,95126,58873.5,36252.5,105997.81,Q3,2025
TXN19088,2024-12-06,North,Finance,Dairy,216354,169331.4,47022.6,239117.87,Q4,2024
TXN19089,2024-10-09,East,Marketing,Dairy,182929,135584.22,47344.78,209249.94,Q4,2024
TXN19090,2025-03-06,Central,Operations,Snacks,113984,70453.18,43530.82,127837.16,Q1,2025
TXN19091,2025-05-29,North,Operations,Personal Care,281703,140934.43,140768.57,310346.57,Q2,2025
TXN19092,2024-11-08,North,Operations,Home Care,177828,132148.58,45679.42,204412.06,Q4,2024
TXN19093,2024-04-16,West,Finance,Dairy,74586,52500.92,22085.08,81827.34,Q2,2024
TXN19094,2024-08-22,West,Sales,Personal Care,223646,131851.28,91794.72,262506.02,Q3,2024
TXN19095,2025-03-09,West,Supply Chain,Personal Care,178037,92704.1,85332.9,197988.81,Q1,2025
TXN19096,2024-09-01,South,Supply Chain,Beverages,91852,63445.45,28406.55,110118.11,Q3,2024
TXN19097,2024-01-09,West,Finance,Packaged Foods,177907,135834.39,42072.61,192124.41,Q1,2024
TXN19098,2025-08-24,East,Marketing,Beverages,196969,128830.07,68138.93,217678.43,Q3,2025
TXN19099,2024-01-05,Central,Sales,Beverages,88967,59036.79,29930.21,96019.4,Q1,2024
TXN19100,2025-10-31,South,Finance,Personal Care,129647,81578.76,48068.24,148511.54,Q4,2025
TXN19101,2025-11-18,North,Operations,Personal Care,280097,147633.53,132463.47,321764.86,Q4,2025
TXN19102,2024-07-09,Central,Sales,Personal Care,175374,95315.22,80058.78,203501.05,Q3,2024
TXN19103,2025-01-17,West,Supply Chain,Home Care,251667,187287.77,64379.23,281669.1,Q1,2025
TXN19104,2025-10-19,Central,Operations,Personal Care,205107,116354.12,88752.88,240803.51,Q4,2025
TXN19105,2025-05-02,East,Sales,Dairy,239885,187666.34,52218.66,282701.11,Q2,2025
TXN19106,2025-07-04,East,Sales,Dairy,217609,153382.24,64226.76,244756.33,Q3,2025
TXN19107,2024-07-10,North,Operations,Beverages,145764,88014.38,57749.62,165462.83,Q3,2024
TXN19108,2024-07-06,East,Finance,Dairy,105968,76126.46,29841.54,119129.37,Q3,2024
TXN19109,2024-08-28,North,Marketing,Beverages,129638,85646.37,43991.63,146699.42,Q3,2024
TXN19110,2025-11-16,Central,Marketing,Personal Care,248960,150987.23,97972.77,262363.62,Q4,2025
TXN19111,2025-11-08,Central,Sales,Snacks,289408,184683.19,104724.81,320943.78,Q4,2025
TXN19112,2025-01-17,West,Marketing,Personal Care,231793,125598.32,106194.68,265984.57,Q1,2025
TXN19113,2025-02-02,East,Marketing,Home Care,133779,92945.82,40833.18,158245.52,Q1,2025
TXN19114,2025-08-19,North,Marketing,Dairy,208725,154117.15,54607.85,225590.0,Q3,2025
TXN19115,2025-09-05,North,Operations,Snacks,318765,185161.66,133603.34,344113.46,Q3,2025
TXN19116,2025-01-03,North,Marketing,Personal Care,98116,59679.8,38436.2,111015.8,Q1,2025
TXN19117,2024-01-20,East,Finance,Snacks,126902,70481.19,56420.81,146711.56,Q1,2024
TXN19118,2025-06-03,South,Sales,Home Care,200695,143612.54,57082.46,228941.81,Q2,2025
TXN19119,2025-06-06,North,Finance,Personal Care,120357,77507.11,42849.89,136896.77,Q2,2025
TXN19120,2025-06-14,Central,Finance,Snacks,155862,104458.31,51403.69,179516.52,Q2,2025
TXN19121,2025-01-15,North,Operations,Dairy,105910,76363.27,29546.73,119138.75,Q1,2025
TXN19122,2024-08-07,East,Finance,Beverages,132855,91909.15,40945.85,158138.06,Q3,2024
TXN19123,2024-10-23,South,Finance,Dairy,260008,190675.72,69332.28,281479.89,Q4,2024
TXN19124,2024-07-04,North,Operations,Beverages,93688,64468.25,29219.75,103011.03,Q3,2024
TXN19125,2025-05-19,Central,Sales,Personal Care,52072,29299.57,22772.43,54821.73,Q2,2025
TXN19126,2025-02-08,North,Marketing,Home Care,154163,111327.29,42835.71,174201.29,Q1,2025
TXN19127,2025-12-29,North,Supply Chain,Beverages,541537,369577.68,171959.32,615023.05,Q4,2025
TXN19128,2025-08-09,East,Sales,Dairy,201277,170414.25,30862.75,238282.03,Q3,2025
TXN19129,2025-01-02,North,Finance,Dairy,191334,136390.98,54943.02,201571.74,Q1,2025
TXN19130,2024-11-25,East,Supply Chain,Snacks,316448,215918.68,100529.32,343785.21,Q4,2024
TXN19131,2025-05-12,East,Supply Chain,Snacks,55173,32750.53,22422.47,63462.59,Q2,2025
TXN19132,2024-11-05,Central,Finance,Snacks,104989,69333.6,35655.4,112764.55,Q4,2024
TXN19133,2024-03-13,East,Operations,Personal Care,137519,87016.08,50502.92,144591.21,Q1,2024
TXN19134,2025-11-16,South,Supply Chain,Packaged Foods,327449,253302.57,74146.43,376979.57,Q4,2025
TXN19135,2024-01-05,South,Marketing,Home Care,177426,123341.23,54084.77,196739.14,Q1,2024
TXN19136,2024-03-22,Central,Operations,Snacks,76689,50755.72,25933.28,89480.66,Q1,2024
TXN19137,2024-03-11,West,Supply Chain,Snacks,235137,145182.5,89954.5,274028.81,Q1,2024
TXN19138,2024-02-15,Central,Finance,Home Care,162056,119160.74,42895.26,183426.08,Q1,2024
TXN19139,2025-04-09,Central,Finance,Snacks,171947,98625.39,73321.61,186029.05,Q2,2025
TXN19140,2024-10-18,North,Finance,Personal Care,117952,60762.63,57189.37,133224.78,Q4,2024
TXN19141,2025-09-10,East,Supply Chain,Beverages,65072,40613.93,24458.07,69982.14,Q3,2025
TXN19142,2024-08-02,Central,Operations,Packaged Foods,80759,61841.25,18917.75,86802.29,Q3,2024
TXN19143,2024-12-15,West,Supply Chain,Personal Care,163543,96034.33,67508.67,173745.41,Q4,2024
TXN19144,2025-04-18,North,Finance,Personal Care,113134,72108.85,41025.15,132059.03,Q2,2025
TXN19145,2025-08-18,East,Sales,Home Care,167046,115920.78,51125.22,190550.13,Q3,2025
TXN19146,2024-07-24,West,Operations,Home Care,121526,82608.04,38917.96,139139.36,Q3,2024
TXN19147,2025-12-24,East,Marketing,Beverages,217720,160678.16,57041.84,236986.89,Q4,2025
TXN19148,2025-06-14,East,Finance,Beverages,207300,133873.74,73426.26,219014.67,Q2,2025
TXN19149,2025-06-15,East,Finance,Personal Care,194548,109280.25,85267.75,212986.46,Q2,2025
TXN19150,2025-12-08,South,Finance,Home Care,135734,98517.13,37216.87,155371.56,Q4,2025
TXN19151,2024-07-12,Central,Supply Chain,Home Care,176694,128902.71,47791.29,210769.74,Q3,2024
TXN19152,2025-04-13,East,Sales,Snacks,147064,98116.6,48947.4,175101.8,Q2,2025
TXN19153,2025-02-24,North,Sales,Packaged Foods,120244,82763.42,37480.58,136666.31,Q1,2025
TXN19154,2025-06-06,North,Operations,Beverages,251631,153202.18,98428.82,277998.4,Q2,2025
TXN19155,2024-04-10,North,Finance,Home Care,103722,64858.42,38863.58,115238.61,Q2,2024
